ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
23:32:18,facultylens-perf-ai-service,0.11%,468.6MiB / 7.317GiB,6.25%,433kB / 93.5kB,326MB / 0B
23:32:18,facultylens-perf-nginx,1.71%,16.6MiB / 7.317GiB,0.22%,609MB / 618MB,8.15MB / 4.1kB
23:32:18,facultylens-perf-redis,2.95%,76.23MiB / 7.317GiB,1.02%,92.5MB / 983MB,34.1MB / 86.3MB
23:32:18,facultylens-perf-mysql,20.39%,929.2MiB / 7.317GiB,12.40%,130MB / 3.86GB,357MB / 463MB
23:32:25,facultylens-perf-scheduler,0.08%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:32:25,facultylens-perf-worker,0.00%,43.99MiB / 7.317GiB,0.59%,583kB / 571kB,147kB / 709kB
23:32:25,facultylens-perf-app,46.46%,110.6MiB / 7.317GiB,1.48%,4.9GB / 834MB,6.33MB / 1.71MB
23:32:25,facultylens-perf-ai-service,0.23%,468.6MiB / 7.317GiB,6.25%,435kB / 95kB,326MB / 0B
23:32:25,facultylens-perf-nginx,2.55%,16.61MiB / 7.317GiB,0.22%,624MB / 633MB,8.24MB / 4.1kB
23:32:25,facultylens-perf-redis,3.14%,76.95MiB / 7.317GiB,1.03%,93.1MB / 1GB,34.1MB / 86.4MB
23:32:25,facultylens-perf-mysql,25.52%,929.1MiB / 7.317GiB,12.40%,132MB / 3.87GB,357MB / 473MB
23:32:33,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:32:33,facultylens-perf-worker,0.00%,43.99MiB / 7.317GiB,0.59%,584kB / 575kB,147kB / 709kB
23:32:33,facultylens-perf-app,38.15%,108.9MiB / 7.317GiB,1.45%,4.93GB / 848MB,6.33MB / 1.73MB
23:32:33,facultylens-perf-ai-service,0.24%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:32:33,facultylens-perf-nginx,1.94%,16.68MiB / 7.317GiB,0.22%,637MB / 645MB,8.34MB / 4.1kB
23:32:33,facultylens-perf-redis,2.35%,76.9MiB / 7.317GiB,1.03%,93.7MB / 1.03GB,34.1MB / 86.5MB
23:32:33,facultylens-perf-mysql,22.15%,929.7MiB / 7.317GiB,12.41%,133MB / 3.87GB,358MB / 481MB
23:32:40,facultylens-perf-scheduler,0.07%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:32:40,facultylens-perf-worker,0.00%,43.99MiB / 7.317GiB,0.59%,584kB / 578kB,147kB / 709kB
23:32:40,facultylens-perf-app,55.40%,109MiB / 7.317GiB,1.45%,4.95GB / 861MB,6.33MB / 1.77MB
23:32:40,facultylens-perf-ai-service,0.10%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:32:40,facultylens-perf-nginx,2.53%,16.68MiB / 7.317GiB,0.22%,648MB / 657MB,8.34MB / 4.1kB
23:32:40,facultylens-perf-redis,5.88%,76.97MiB / 7.317GiB,1.03%,94.3MB / 1.05GB,34.2MB / 86.6MB
23:32:40,facultylens-perf-mysql,20.52%,930MiB / 7.317GiB,12.41%,135MB / 3.88GB,358MB / 489MB
23:32:47,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:32:47,facultylens-perf-worker,0.00%,43.99MiB / 7.317GiB,0.59%,585kB / 581kB,147kB / 709kB
23:32:47,facultylens-perf-app,42.20%,107.6MiB / 7.317GiB,1.44%,4.98GB / 875MB,6.33MB / 1.79MB
23:32:47,facultylens-perf-ai-service,0.09%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:32:47,facultylens-perf-nginx,1.98%,16.62MiB / 7.317GiB,0.22%,661MB / 670MB,8.34MB / 4.1kB
23:32:47,facultylens-perf-redis,2.67%,77.21MiB / 7.317GiB,1.03%,94.8MB / 1.07GB,34.2MB / 86.7MB
23:32:47,facultylens-perf-mysql,22.06%,930.3MiB / 7.317GiB,12.42%,136MB / 3.88GB,358MB / 498MB
23:32:55,facultylens-perf-scheduler,0.09%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:32:55,facultylens-perf-worker,0.00%,43.99MiB / 7.317GiB,0.59%,585kB / 585kB,147kB / 709kB
23:32:55,facultylens-perf-app,30.17%,107.4MiB / 7.317GiB,1.43%,5.01GB / 889MB,6.33MB / 1.8MB
23:32:55,facultylens-perf-ai-service,0.09%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:32:55,facultylens-perf-nginx,1.25%,16.62MiB / 7.317GiB,0.22%,673MB / 682MB,8.34MB / 4.1kB
