ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
17:27:41,facultylens-perf-nginx,2.42%,15.49MiB / 7.317GiB,0.21%,934MB / 953MB,14.1MB / 4.1kB
17:27:41,facultylens-perf-redis,4.26%,18.01MiB / 7.317GiB,0.24%,607MB / 1.22GB,42.3MB / 795MB
17:27:41,facultylens-perf-mysql,54.14%,617.4MiB / 7.317GiB,8.24%,282MB / 978MB,53.3MB / 2.8GB
17:27:41,facultylens-perf-ai-service,0.10%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:27:48,facultylens-perf-scheduler,0.07%,40.41MiB / 7.317GiB,0.54%,1.79kB / 911B,9.43MB / 709kB
17:27:48,facultylens-perf-worker,0.00%,33.33MiB / 7.317GiB,0.44%,188kB / 1.58MB,10.6MB / 709kB
17:27:48,facultylens-perf-app,0.00%,89.12MiB / 7.317GiB,1.19%,170MB / 161MB,14MB / 782kB
17:27:48,facultylens-perf-nginx,0.00%,15.49MiB / 7.317GiB,0.21%,937MB / 956MB,14.1MB / 4.1kB
17:27:48,facultylens-perf-redis,0.35%,18.3MiB / 7.317GiB,0.24%,607MB / 1.22GB,42.3MB / 795MB
17:27:48,facultylens-perf-mysql,0.70%,617.4MiB / 7.317GiB,8.24%,283MB / 980MB,53.3MB / 2.81GB
17:27:48,facultylens-perf-ai-service,0.13%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
