ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
16:59:53,facultylens-perf-scheduler,0.07%,42.53MiB / 7.317GiB,0.57%,1.97kB / 911B,45.3MB / 709kB
16:59:53,facultylens-perf-app,0.00%,57.42MiB / 7.317GiB,0.77%,1.26GB / 1.01GB,3.25MB / 1.81MB
16:59:53,facultylens-perf-nginx,0.00%,15.25MiB / 7.317GiB,0.20%,547MB / 558MB,12.8MB / 4.1kB
16:59:53,facultylens-perf-redis,0.35%,19.79MiB / 7.317GiB,0.26%,350MB / 710MB,34.3MB / 482MB
16:59:53,facultylens-perf-mysql,0.54%,605.6MiB / 7.317GiB,8.08%,185MB / 588MB,44.2MB / 1.9GB
16:59:53,facultylens-perf-ai-service,0.11%,427.8MiB / 7.317GiB,5.71%,144MB / 7MB,550MB / 0B
17:00:00,facultylens-perf-worker,0.00%,33.02MiB / 7.317GiB,0.44%,374kB / 3.16MB,32.3MB / 709kB
17:00:00,facultylens-perf-scheduler,0.07%,42.52MiB / 7.317GiB,0.57%,1.97kB / 911B,45.3MB / 709kB
17:00:00,facultylens-perf-app,45.81%,58.65MiB / 7.317GiB,0.78%,1.27GB / 1.02GB,3.25MB / 1.82MB
17:00:00,facultylens-perf-nginx,1.06%,15.26MiB / 7.317GiB,0.20%,551MB / 562MB,12.8MB / 4.1kB
17:00:00,facultylens-perf-redis,1.18%,24.4MiB / 7.317GiB,0.33%,354MB / 713MB,34.3MB / 486MB
17:00:00,facultylens-perf-mysql,30.26%,605.7MiB / 7.317GiB,8.08%,186MB / 591MB,44.2MB / 1.91GB
17:00:00,facultylens-perf-ai-service,0.10%,427.8MiB / 7.317GiB,5.71%,144MB / 7MB,550MB / 0B
17:00:07,facultylens-perf-worker,0.00%,33.02MiB / 7.317GiB,0.44%,376kB / 3.17MB,32.3MB / 709kB
17:00:07,facultylens-perf-scheduler,0.07%,42.52MiB / 7.317GiB,0.57%,1.97kB / 911B,45.3MB / 709kB
17:00:07,facultylens-perf-app,0.00%,57MiB / 7.317GiB,0.76%,1.27GB / 1.02GB,3.25MB / 1.84MB
17:00:07,facultylens-perf-nginx,0.00%,15.27MiB / 7.317GiB,0.20%,553MB / 564MB,12.8MB / 4.1kB
17:00:07,facultylens-perf-redis,0.31%,24.51MiB / 7.317GiB,0.33%,356MB / 715MB,34.3MB / 488MB
17:00:07,facultylens-perf-mysql,0.61%,605.5MiB / 7.317GiB,8.08%,187MB / 593MB,44.2MB / 1.92GB
17:00:07,facultylens-perf-ai-service,0.09%,427.8MiB / 7.317GiB,5.71%,144MB / 7MB,550MB / 0B
17:00:15,facultylens-perf-worker,0.08%,33.02MiB / 7.317GiB,0.44%,377kB / 3.19MB,32.3MB / 709kB
17:00:15,facultylens-perf-scheduler,0.07%,42.53MiB / 7.317GiB,0.57%,1.97kB / 911B,45.3MB / 709kB
17:00:15,facultylens-perf-app,11.24%,54.72MiB / 7.317GiB,0.73%,1.27GB / 1.03GB,3.25MB / 1.84MB
17:00:15,facultylens-perf-nginx,0.44%,15.26MiB / 7.317GiB,0.20%,555MB / 566MB,12.8MB / 4.1kB
17:00:15,facultylens-perf-redis,0.63%,28.3MiB / 7.317GiB,0.38%,357MB / 718MB,34.3MB / 489MB
17:00:15,facultylens-perf-mysql,13.44%,605.5MiB / 7.317GiB,8.08%,187MB / 595MB,44.2MB / 1.93GB
17:00:15,facultylens-perf-ai-service,0.10%,427.8MiB / 7.317GiB,5.71%,144MB / 7MB,550MB / 0B
17:00:22,facultylens-perf-worker,0.06%,33.01MiB / 7.317GiB,0.44%,379kB / 3.2MB,32.3MB / 709kB
17:00:22,facultylens-perf-scheduler,0.07%,42.53MiB / 7.317GiB,0.57%,1.97kB / 911B,45.3MB / 709kB
17:00:22,facultylens-perf-app,1.03%,55.07MiB / 7.317GiB,0.73%,1.28GB / 1.03GB,3.25MB / 1.84MB
17:00:22,facultylens-perf-nginx,0.03%,15.26MiB / 7.317GiB,0.20%,557MB / 569MB,12.8MB / 4.1kB
17:00:22,facultylens-perf-redis,0.39%,27.74MiB / 7.317GiB,0.37%,359MB / 721MB,34.3MB / 491MB
17:00:22,facultylens-perf-mysql,2.44%,605.6MiB / 7.317GiB,8.08%,188MB / 597MB,44.2MB / 1.93GB
17:00:22,facultylens-perf-ai-service,0.11%,427.8MiB / 7.317GiB,5.71%,144MB / 7MB,550MB / 0B
