ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
17:18:24,facultylens-perf-scheduler,0.07%,32.44MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:18:24,facultylens-perf-worker,0.07%,41.32MiB / 7.317GiB,0.55%,79.4kB / 652kB,9.4MB / 709kB
17:18:24,facultylens-perf-app,0.00%,69.19MiB / 7.317GiB,0.92%,31.1MB / 87.2MB,7.63MB / 717kB
17:18:24,facultylens-perf-nginx,0.00%,15.47MiB / 7.317GiB,0.21%,882MB / 900MB,13.4MB / 4.1kB
17:18:24,facultylens-perf-redis,0.33%,13.41MiB / 7.317GiB,0.18%,599MB / 1.14GB,38.9MB / 787MB
17:18:24,facultylens-perf-mysql,0.80%,617.2MiB / 7.317GiB,8.24%,270MB / 931MB,50.6MB / 2.58GB
17:18:24,facultylens-perf-ai-service,0.09%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:18:32,facultylens-perf-scheduler,0.08%,32.44MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:18:32,facultylens-perf-worker,0.00%,41.32MiB / 7.317GiB,0.55%,80.5kB / 662kB,9.4MB / 709kB
17:18:32,facultylens-perf-app,0.00%,69.19MiB / 7.317GiB,0.92%,31.1MB / 87.2MB,7.63MB / 717kB
17:18:32,facultylens-perf-nginx,0.00%,15.46MiB / 7.317GiB,0.21%,882MB / 900MB,13.4MB / 4.1kB
17:18:32,facultylens-perf-redis,0.37%,12.57MiB / 7.317GiB,0.17%,599MB / 1.14GB,38.9MB / 787MB
17:18:32,facultylens-perf-mysql,0.40%,617MiB / 7.317GiB,8.24%,270MB / 931MB,50.6MB / 2.58GB
17:18:32,facultylens-perf-ai-service,0.10%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:18:39,facultylens-perf-scheduler,0.07%,32.44MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:18:39,facultylens-perf-worker,0.00%,41.32MiB / 7.317GiB,0.55%,82kB / 675kB,9.4MB / 709kB
17:18:39,facultylens-perf-app,0.01%,69.19MiB / 7.317GiB,0.92%,31.4MB / 87.5MB,7.63MB / 717kB
17:18:39,facultylens-perf-nginx,0.00%,15.47MiB / 7.317GiB,0.21%,882MB / 900MB,13.4MB / 4.1kB
17:18:39,facultylens-perf-redis,2.73%,12.48MiB / 7.317GiB,0.17%,599MB / 1.14GB,38.9MB / 787MB
17:18:39,facultylens-perf-mysql,0.42%,617MiB / 7.317GiB,8.24%,270MB / 931MB,50.6MB / 2.58GB
17:18:39,facultylens-perf-ai-service,0.10%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:18:46,facultylens-perf-scheduler,0.07%,32.44MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:18:46,facultylens-perf-worker,0.00%,41.32MiB / 7.317GiB,0.55%,83.1kB / 685kB,9.4MB / 709kB
17:18:46,facultylens-perf-app,0.01%,69.22MiB / 7.317GiB,0.92%,31.8MB / 87.9MB,7.63MB / 717kB
17:18:46,facultylens-perf-nginx,0.00%,15.46MiB / 7.317GiB,0.21%,883MB / 901MB,13.4MB / 4.1kB
17:18:46,facultylens-perf-redis,0.39%,12.71MiB / 7.317GiB,0.17%,599MB / 1.14GB,38.9MB / 787MB
