ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
16:45:58,facultylens-perf-nginx,0.00%,14.46MiB / 7.317GiB,0.19%,32.3MB / 33.5MB,11.1MB / 4.1kB
16:45:58,facultylens-perf-redis,0.26%,11.16MiB / 7.317GiB,0.15%,71MB / 18.4MB,28.7MB / 67.7MB
16:45:58,facultylens-perf-mysql,0.41%,589.6MiB / 7.317GiB,7.87%,58.4MB / 98MB,41.6MB / 1.32GB
16:45:58,facultylens-perf-ai-service,0.11%,382.7MiB / 7.317GiB,5.11%,144MB / 7MB,377MB / 0B
16:46:05,facultylens-perf-worker,0.00%,43.06MiB / 7.317GiB,0.57%,212kB / 1.78MB,31.4MB / 709kB
16:46:05,facultylens-perf-scheduler,0.06%,32.44MiB / 7.317GiB,0.43%,1.97kB / 911B,30.7MB / 709kB
16:46:05,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,50.7MB / 107MB,1.5MB / 713kB
16:46:05,facultylens-perf-nginx,2.11%,14.82MiB / 7.317GiB,0.20%,32.9MB / 34.1MB,11.1MB / 4.1kB
16:46:05,facultylens-perf-redis,0.30%,10.73MiB / 7.317GiB,0.14%,71.6MB / 18.4MB,28.7MB / 68.4MB
16:46:05,facultylens-perf-mysql,0.42%,589.6MiB / 7.317GiB,7.87%,58.5MB / 98.4MB,41.6MB / 1.33GB
16:46:05,facultylens-perf-ai-service,0.08%,382.7MiB / 7.317GiB,5.11%,144MB / 7MB,377MB / 0B
16:46:12,facultylens-perf-worker,0.07%,43.06MiB / 7.317GiB,0.57%,214kB / 1.8MB,31.4MB / 709kB
16:46:12,facultylens-perf-scheduler,0.07%,32.65MiB / 7.317GiB,0.44%,1.97kB / 911B,30.7MB / 709kB
16:46:12,facultylens-perf-app,0.00%,47.14MiB / 7.317GiB,0.63%,51MB / 107MB,1.5MB / 713kB
16:46:12,facultylens-perf-nginx,0.00%,14.48MiB / 7.317GiB,0.19%,33.1MB / 34.3MB,11.1MB / 4.1kB
16:46:12,facultylens-perf-redis,0.41%,10.3MiB / 7.317GiB,0.14%,71.6MB / 18.4MB,28.7MB / 68.4MB
