ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
17:58:24,facultylens-perf-nginx,0.00%,15.51MiB / 7.317GiB,0.21%,1.4GB / 1.43GB,14.1MB / 4.1kB
17:58:24,facultylens-perf-redis,0.25%,11.21MiB / 7.317GiB,0.15%,665MB / 2.03GB,44.3MB / 840MB
17:58:24,facultylens-perf-mysql,0.51%,787.2MiB / 7.317GiB,10.51%,454MB / 1.51GB,54.4MB / 4.17GB
17:58:31,facultylens-perf-worker,0.00%,52.8MiB / 7.317GiB,0.70%,34.5MB / 33.2MB,0B / 709kB
17:58:31,facultylens-perf-scheduler,0.07%,32.28MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
17:58:31,facultylens-perf-app,0.00%,100.5MiB / 7.317GiB,1.34%,72.8MB / 25.6MB,4.1kB / 6.3MB
17:58:31,facultylens-perf-ai-service,0.10%,472.1MiB / 7.317GiB,6.30%,20.7MB / 36.6MB,0B / 0B
17:58:31,facultylens-perf-nginx,0.00%,15.51MiB / 7.317GiB,0.21%,1.4GB / 1.43GB,14.1MB / 4.1kB
17:58:31,facultylens-perf-redis,0.31%,10.95MiB / 7.317GiB,0.15%,665MB / 2.03GB,44.3MB / 840MB
17:58:31,facultylens-perf-mysql,8.45%,787.3MiB / 7.317GiB,10.51%,454MB / 1.51GB,54.4MB / 4.18GB
