ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
23:29:19,facultylens-perf-app,123.87%,179.1MiB / 7.317GiB,2.39%,3.27GB / 310MB,6.32MB / 836kB
23:29:19,facultylens-perf-ai-service,0.12%,438.2MiB / 7.317GiB,5.85%,414kB / 23.5kB,324MB / 0B
23:29:19,facultylens-perf-nginx,3.83%,15.63MiB / 7.317GiB,0.21%,199MB / 202MB,7.37MB / 4.1kB
23:29:19,facultylens-perf-redis,7.46%,62.17MiB / 7.317GiB,0.83%,57MB / 269MB,33.4MB / 56.2MB
23:29:19,facultylens-perf-mysql,77.11%,921.5MiB / 7.317GiB,12.30%,59.7MB / 2.99GB,354MB / 110MB
23:29:27,facultylens-perf-scheduler,0.07%,32.29MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:29:27,facultylens-perf-worker,0.00%,43.98MiB / 7.317GiB,0.59%,566kB / 479kB,147kB / 709kB
23:29:27,facultylens-perf-app,192.16%,152.9MiB / 7.317GiB,2.04%,3.54GB / 383MB,6.32MB / 1.11MB
23:29:27,facultylens-perf-ai-service,0.09%,438.2MiB / 7.317GiB,5.85%,414kB / 23.5kB,324MB / 0B
23:29:27,facultylens-perf-nginx,9.14%,15.61MiB / 7.317GiB,0.21%,251MB / 254MB,7.37MB / 4.1kB
23:29:27,facultylens-perf-redis,11.34%,65.05MiB / 7.317GiB,0.87%,62.2MB / 357MB,33.4MB / 58.9MB
23:29:27,facultylens-perf-mysql,126.59%,923.5MiB / 7.317GiB,12.33%,71.5MB / 3.16GB,354MB / 130MB
23:29:34,facultylens-perf-scheduler,0.08%,32.29MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:29:34,facultylens-perf-worker,0.08%,43.98MiB / 7.317GiB,0.59%,567kB / 486kB,147kB / 709kB
23:29:34,facultylens-perf-app,383.85%,135.3MiB / 7.317GiB,1.81%,3.82GB / 458MB,6.32MB / 1.17MB
23:29:34,facultylens-perf-ai-service,0.12%,438.2MiB / 7.317GiB,5.85%,414kB / 23.5kB,324MB / 0B
23:29:34,facultylens-perf-nginx,10.28%,15.68MiB / 7.317GiB,0.21%,315MB / 319MB,7.37MB / 4.1kB
23:29:34,facultylens-perf-redis,12.55%,67.59MiB / 7.317GiB,0.90%,68.6MB / 467MB,33.4MB / 63MB
23:29:34,facultylens-perf-mysql,253.09%,924.2MiB / 7.317GiB,12.33%,83.2MB / 3.34GB,354MB / 152MB
23:29:41,facultylens-perf-scheduler,0.11%,32.29MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:29:41,facultylens-perf-worker,0.09%,43.98MiB / 7.317GiB,0.59%,568kB / 489kB,147kB / 709kB
23:29:41,facultylens-perf-app,688.39%,138.3MiB / 7.317GiB,1.85%,4.12GB / 537MB,6.32MB / 1.18MB
23:29:41,facultylens-perf-ai-service,0.15%,438.2MiB / 7.317GiB,5.85%,414kB / 23.5kB,324MB / 0B
23:29:41,facultylens-perf-nginx,14.85%,15.75MiB / 7.317GiB,0.21%,377MB / 382MB,7.37MB / 4.1kB
23:29:41,facultylens-perf-redis,28.69%,72.47MiB / 7.317GiB,0.97%,74.7MB / 573MB,33.5MB / 76.6MB
23:29:41,facultylens-perf-mysql,440.40%,924.8MiB / 7.317GiB,12.34%,95.3MB / 3.53GB,355MB / 175MB
23:29:49,facultylens-perf-scheduler,0.07%,32.29MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:29:49,facultylens-perf-worker,0.15%,43.98MiB / 7.317GiB,0.59%,568kB / 492kB,147kB / 709kB
23:29:49,facultylens-perf-app,310.33%,134.5MiB / 7.317GiB,1.80%,4.39GB / 611MB,6.32MB / 1.31MB
23:29:49,facultylens-perf-ai-service,0.14%,438.2MiB / 7.317GiB,5.85%,414kB / 23.5kB,324MB / 0B
23:29:49,facultylens-perf-nginx,8.55%,15.68MiB / 7.317GiB,0.21%,435MB / 441MB,7.37MB / 4.1kB
23:29:49,facultylens-perf-redis,13.89%,75.28MiB / 7.317GiB,1.00%,80.5MB / 671MB,33.5MB / 80.7MB
23:29:49,facultylens-perf-mysql,194.99%,925.7MiB / 7.317GiB,12.36%,107MB / 3.7GB,355MB / 204MB
23:29:56,facultylens-perf-scheduler,2.17%,32.64MiB / 7.317GiB,0.44%,1.83kB / 911B,0B / 709kB
23:29:56,facultylens-perf-worker,0.11%,43.98MiB / 7.317GiB,0.59%,569kB / 496kB,147kB / 709kB
23:29:56,facultylens-perf-app,43.88%,114.1MiB / 7.317GiB,1.52%,4.57GB / 668MB,6.32MB / 1.51MB
23:29:56,facultylens-perf-ai-service,0.11%,438.2MiB / 7.317GiB,5.85%,414kB / 23.5kB,324MB / 0B
23:29:56,facultylens-perf-nginx,4.04%,15.72MiB / 7.317GiB,0.21%,481MB / 489MB,8.15MB / 4.1kB
23:29:56,facultylens-perf-redis,2.50%,76.65MiB / 7.317GiB,1.02%,84.2MB / 752MB,33.5MB / 82.5MB
23:29:56,facultylens-perf-mysql,18.96%,925.4MiB / 7.317GiB,12.35%,115MB / 3.8GB,355MB / 229MB
23:30:04,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:30:04,facultylens-perf-worker,0.09%,43.99MiB / 7.317GiB,0.59%,570kB / 501kB,147kB / 709kB
23:30:04,facultylens-perf-app,21.61%,104.9MiB / 7.317GiB,1.40%,4.61GB / 689MB,6.32MB / 1.52MB
23:30:04,facultylens-perf-ai-service,0.09%,438.2MiB / 7.317GiB,5.85%,414kB / 23.5kB,324MB / 0B
23:30:04,facultylens-perf-nginx,1.01%,15.68MiB / 7.317GiB,0.21%,499MB / 507MB,8.15MB / 4.1kB
23:30:04,facultylens-perf-redis,1.54%,76.13MiB / 7.317GiB,1.02%,84.9MB / 784MB,33.6MB / 82.6MB
23:30:04,facultylens-perf-mysql,4.96%,925.7MiB / 7.317GiB,12.36%,117MB / 3.8GB,355MB / 236MB
23:30:11,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:30:11,facultylens-perf-worker,0.00%,43.99MiB / 7.317GiB,0.59%,571kB / 504kB,147kB / 709kB
23:30:11,facultylens-perf-app,27.05%,106.5MiB / 7.317GiB,1.42%,4.63GB / 698MB,6.32MB / 1.54MB
23:30:11,facultylens-perf-ai-service,0.09%,438.2MiB / 7.317GiB,5.85%,414kB / 23.5kB,324MB / 0B
23:30:11,facultylens-perf-nginx,1.12%,15.68MiB / 7.317GiB,0.21%,507MB / 515MB,8.15MB / 4.1kB
23:30:11,facultylens-perf-redis,1.86%,75.84MiB / 7.317GiB,1.01%,85.3MB / 799MB,33.6MB / 82.7MB
23:30:11,facultylens-perf-mysql,14.54%,926MiB / 7.317GiB,12.36%,118MB / 3.81GB,355MB / 255MB
23:30:18,facultylens-perf-scheduler,0.07%,32.29MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:30:18,facultylens-perf-worker,0.00%,43.99MiB / 7.317GiB,0.59%,571kB / 507kB,147kB / 709kB
23:30:18,facultylens-perf-app,6.81%,104.5MiB / 7.317GiB,1.40%,4.64GB / 703MB,6.32MB / 1.55MB
23:30:18,facultylens-perf-ai-service,0.12%,438.2MiB / 7.317GiB,5.85%,414kB / 23.5kB,324MB / 0B
23:30:18,facultylens-perf-nginx,0.29%,15.68MiB / 7.317GiB,0.21%,512MB / 520MB,8.15MB / 4.1kB
23:30:18,facultylens-perf-redis,0.71%,75.86MiB / 7.317GiB,1.01%,85.5MB / 807MB,33.6MB / 82.8MB
23:30:18,facultylens-perf-mysql,5.47%,925.7MiB / 7.317GiB,12.36%,118MB / 3.81GB,355MB / 267MB
23:30:25,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:30:25,facultylens-perf-worker,0.00%,43.99MiB / 7.317GiB,0.59%,572kB / 511kB,147kB / 709kB
23:30:25,facultylens-perf-app,26.65%,106.7MiB / 7.317GiB,1.42%,4.65GB / 710MB,6.32MB / 1.55MB
23:30:25,facultylens-perf-ai-service,0.11%,438.2MiB / 7.317GiB,5.85%,414kB / 23.5kB,324MB / 0B
23:30:25,facultylens-perf-nginx,2.08%,15.92MiB / 7.317GiB,0.21%,520MB / 528MB,8.15MB / 4.1kB
