ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
17:14:52,facultylens-perf-app,0.00%,66.61MiB / 7.317GiB,0.89%,20.1MB / 7.82MB,7.06MB / 717kB
17:14:52,facultylens-perf-nginx,0.00%,15.29MiB / 7.317GiB,0.20%,867MB / 885MB,13.4MB / 4.1kB
17:14:52,facultylens-perf-redis,0.32%,11.25MiB / 7.317GiB,0.15%,535MB / 1.13GB,38.3MB / 724MB
17:14:52,facultylens-perf-mysql,0.39%,612.6MiB / 7.317GiB,8.18%,268MB / 923MB,48.1MB / 2.52GB
17:14:52,facultylens-perf-ai-service,0.10%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:15:00,facultylens-perf-scheduler,0.07%,31.84MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:15:00,facultylens-perf-worker,0.08%,40.46MiB / 7.317GiB,0.54%,40.2kB / 316kB,9.4MB / 709kB
17:15:00,facultylens-perf-app,0.00%,66.95MiB / 7.317GiB,0.89%,21.3MB / 8.27MB,7.06MB / 717kB
17:15:00,facultylens-perf-nginx,0.00%,15.29MiB / 7.317GiB,0.20%,868MB / 885MB,13.4MB / 4.1kB
17:15:00,facultylens-perf-redis,0.36%,11.57MiB / 7.317GiB,0.15%,535MB / 1.14GB,38.4MB / 724MB
17:15:00,facultylens-perf-mysql,0.41%,612.6MiB / 7.317GiB,8.18%,269MB / 923MB,48.1MB / 2.52GB
17:15:00,facultylens-perf-ai-service,0.10%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
